Report ID,Drugs,Categories,Non-Substance,Context,Dose Method,Intensity,Gender
11900,"5-MeO-DiPT,Cannabis","Health Problems,Depression,Post Trip Problems,Hangover / Days After",,Large Group (10+),"oral,smoked",Medium,Male
10479,DPT,"General,Poetry",,Not Applicable,insufflated,Medium,Male
11914,DPT,First Times,,Small Group (2-9),insufflated,Medium,Male
6840,"5-MeO-DiPT,Cannabis",First Times,,Small Group (2-9),"oral,smoked",Medium,Female
6155,5-MeO-DiPT,General,,Small Group (2-9),oral,Medium,Male
12509,DMT,General,,Alone,smoked,Medium,Male
6135,DXM,General,,Alone,oral,Medium,Male
6125,Nutmeg,First Times,,Unknown Context,oral,Medium,Male
10822,Yohimbe,Difficult Experiences,,Small Group (2-9),oral,Medium,Male
10752,Morning Glory,"First Times,Preparation / Recipes,Glowing Experiences",,Alone,oral,Medium,Male
10643,2C-B,First Times,,Small Group (2-9),oral,Medium,Male
12407,Mushrooms,Glowing Experiences,,Alone,oral,Medium,Male
6091,LSD,Glowing Experiences,,Small Group (2-9),"oral,smoked",Medium,Male
12398,5-MeO-DMT,"Retrospective / Summary,Glowing Experiences,Sex Discussion",,Small Group (2-9),insufflated,Medium,Male
12518,"5-MeO-DiPT,GHB","First Times,Combinations",,Small Group (2-9),"oral,insufflated",Medium,Male
11142,Cacti,"First Times,Retrospective / Summary,Preparation / Recipes",,Small Group (2-9),oral,Medium,Male
12536,AMT,"General,Glowing Experiences",,Alone,"oral,smoked",Medium,Male
8407,DPT,"First Times,Difficult Experiences,Health Problems",,Alone,insufflated,Medium,Male
7827,"DPT,Harmala Alkaloids,Syrian Rue","Preparation / Recipes,Glowing Experiences",,Alone,"oral,smoked,rectal",Medium,Male
6089,Methamphetamine,"General,Health Problems,Multi-Day Experience,Post Trip Problems",,Various,insufflated,Medium,Male
11284,4-Acetoxy-DiPT,Retrospective / Summary,,Small Group (2-9),oral,Medium,Male
6108,"Morning Glory,Nitrous Oxide","Combinations,Retrospective / Summary",,Alone,oral,Medium,Male
6082,Inhalants,First Times,,Small Group (2-9),,Medium,Male
6080,Inhalants,General,,Alone,inhaled,Medium,Male
6027,"DXM,LSD","Combinations,Mystical Experiences",,Alone,oral,Medium,Male
6026,Mushrooms,"First Times,Difficult Experiences",,Small Group (2-9),"oral,smoked",Medium,Male
6114,"Hydrocodone,Opioids",General,,Alone,oral,Medium,Not-Specified
5995,Mushrooms,General,,Alone,oral,Medium,Male
5947,LSD,Difficult Experiences,,Small Group (2-9),"oral,smoked",Medium,Male
5917,"Chlorpheniramine Maleate,DXM,LSD","Combinations,Nature / Outdoors",,Small Group (2-9),oral,Medium,Not-Specified
5897,H.B. Woodrose,"First Times,Difficult Experiences",,Alone,oral,Medium,Male
5893,Mushrooms,First Times,,Alone,oral,Medium,Male
5877,Salvia divinorum,"General,First Times,Entities / Beings",,Small Group (2-9),smoked,Medium,Male
5844,Morning Glory,"First Times,Mystical Experiences",,Various,oral,Medium,Male
5843,Amphetamines,Health Problems,,Alone,oral,Medium,Male
5794,"LSD,Mushrooms","Combinations,Difficult Experiences",,Small Group (2-9),oral,Medium,Male
5786,Cannabis,Health Problems,,Small Group (2-9),smoked,Medium,Male
5773,Salvia divinorum,"First Times,Difficult Experiences",,Small Group (2-9),smoked,Medium,Female
5761,Salvia divinorum,"General,Glowing Experiences",,Unknown Context,smoked,Medium,Male
5752,Mushrooms,General,,Small Group (2-9),oral,Medium,Male
12055,MDMA,"Retrospective / Summary,Addiction & Habituation,Glowing Experiences,Depression,Post Trip Problems",,Various,oral,Medium,Female
5741,Mushrooms,Mystical Experiences,,Alone,,Medium,Not-Specified
5742,"Cannabis,Hydrocodone,Opioids",Combinations,,Small Group (2-9),"oral,smoked",Medium,Male
5715,LSD,"Retrospective / Summary,Bad Trips",,Small Group (2-9),"oral,smoked",Medium,Male
10310,Salvia divinorum,General,,Small Group (2-9),smoked,Medium,Not-Specified
11935,"Alcohol,Cocaine,Ketamine,LSD,MDMA,Mushrooms",Combinations,,Unknown Context,,Medium,Not-Specified
5674,Salvia divinorum,"General,Difficult Experiences,Mystical Experiences",,Alone,smoked,Medium,Male
5684,Cacti,First Times,,Alone,oral,Medium,Male
5975,"Codeine,Opiates","First Times,Health Benefits",,Alone,oral,Medium,Male
5626,Amphetamines,"General,Post Trip Problems",,Various,oral,Medium,Male
5621,LSD,Retrospective / Summary,,Various,oral,Medium,Male
5610,"Kava,St. John's Wort,Tobacco","Combinations,Mystical Experiences",,Alone,"oral,smoked",Medium,Male
5603,"Harmala Alkaloids,Syrian Rue",Health Problems,,Alone,oral,Medium,Male
5593,Ketamine,"Combinations,Glowing Experiences",,Small Group (2-9),"smoked,IM",Medium,Male
5581,Cocaine,"Retrospective / Summary,Addiction & Habituation",,Not Applicable,smoked,Medium,Female
5577,Ketamine,Glowing Experiences,,Alone,insufflated,Medium,Male
5553,LSD,General,,Small Group (2-9),oral,Medium,Male
5551,Methamphetamine,"Addiction & Habituation,Health Benefits",,Not Applicable,inhaled,Medium,Female
11934,Amanitas,General,,Small Group (2-9),smoked,Medium,Male
5538,Inhalants,Retrospective / Summary,,Various,inhaled,Medium,Male
5532,Cannabis,General,,Small Group (2-9),smoked,Medium,Male
5497,Salvia divinorum,First Times,,Small Group (2-9),smoked,Medium,Male
5481,Morning Glory,Glowing Experiences,,Various,"oral,smoked",Medium,Male
5463,Salvia divinorum,General,,Small Group (2-9),smoked,Medium,Male
5458,Pharmaceuticals,Retrospective / Summary,,Not Applicable,oral,Medium,Male
5415,Cannabis,Preparation / Recipes,,Alone,smoked,Medium,Male
5347,Morning Glory,General,,Small Group (2-9),oral,Medium,Male
11849,4-Acetoxy-DET,"General,First Times",,Unknown Context,oral,Medium,Not-Specified
11847,4-Acetoxy-DET,General,,Small Group (2-9),oral,Medium,Male
11718,DXM,"Health Problems,HPPD / Lasting Visuals",,Various,,Medium,Male
5306,"LSD,Nitrous Oxide",Combinations,,Large Group (10+),"oral,inhaled",Medium,Male
5224,Cocaine,Addiction & Habituation,,Small Group (2-9),insufflated,Medium,Male
5406,Mushrooms,General,,Alone,oral,Medium,Female
5186,Methamphetamine,Difficult Experiences,,Alone,insufflated,Medium,Male
5179,Salvia divinorum,General,,Alone,"smoked,insufflated",Medium,Male
5174,Salvia divinorum,First Times,,Alone,smoked,Medium,Male
5114,Mushrooms,General,,Small Group (2-9),oral,Medium,Male
5103,"Alcohol,Codeine,Opiates",Combinations,,Alone,"oral,smoked",Medium,Male
5087,LSD,First Times,,Various,oral,Medium,Male
5083,LSD,First Times,,Small Group (2-9),"oral,smoked",Medium,Female
5004,Morning Glory,"First Times,Health Problems",,Small Group (2-9),oral,Medium,Male
5045,Morning Glory,"General,Health Problems",,Alone,oral,Medium,Female
4997,Mushrooms,"Glowing Experiences,Nature / Outdoors",,Small Group (2-9),oral,Medium,Not-Specified
4986,Salvia divinorum,Glowing Experiences,,Small Group (2-9),smoked,Medium,Male
4870,"Kava,Salvia divinorum","Combinations,Retrospective / Summary,Glowing Experiences",,Alone,"oral,smoked",Medium,Male
4898,Mushrooms,"Addiction & Habituation,Post Trip Problems",,Not Applicable,oral,Medium,Male
4895,Morning Glory,General,,Alone,oral,Medium,Male
4868,"Alcohol,Salvia divinorum","Combinations,Glowing Experiences",,Small Group (2-9),"oral,smoked",Medium,Male
4866,"Alcohol,Cannabis","Combinations,Mystical Experiences",,Club / Bar,"oral,smoked",Medium,Female
4843,Cannabis,General,,Small Group (2-9),smoked,Medium,Not-Specified
4828,DXM,First Times,,Alone,oral,Medium,Not-Specified
4793,"Cannabis,Chlorpheniramine Maleate,DXM","General,Combinations",,Small Group (2-9),"oral,smoked",Medium,Male
4834,Salvia divinorum,General,,Alone,smoked,Medium,Not-Specified
5798,2C-T-7,General,,Alone,oral,Medium,Male
6338,2C-T-7,General,,Various,oral,Medium,Male
4783,Mushrooms,General,,Various,oral,Medium,Male
11639,4-Acetoxy-DET,"General,First Times,Difficult Experiences",,Large Group (10+),insufflated,Medium,Male
4726,Mushrooms,First Times,,Small Group (2-9),oral,Medium,Male
11265,MDMA,"Retrospective / Summary,Addiction & Habituation",,Various,oral,Medium,Female
4706,Mushrooms,"General,Bad Trips",,Various,oral,Medium,Male
4695,"Cacti,Cannabis",Combinations,,Small Group (2-9),"oral,smoked",Medium,Male
10301,"2C-T-7,AMT,Methamphetamine","Combinations,Health Problems,Train Wrecks & Trip Disasters",,Small Group (2-9),insufflated,Medium,Male
4694,"Caffeine,Codeine,Opiates",Combinations,,Alone,oral,Medium,Male
4636,Nitrous Oxide,"Retrospective / Summary,Addiction & Habituation,Post Trip Problems",,Various,inhaled,Medium,Not-Specified
4649,Cocaine,"Retrospective / Summary,Addiction & Habituation,Glowing Experiences",,Various,insufflated,Medium,Female
4678,Cannabis,"Difficult Experiences,Health Problems",,Alone,smoked,Medium,Female
4628,Amphetamines,General,,Large Group (10+),oral,Medium,Male
4625,H.B. Woodrose,"First Times,Health Problems",,Various,oral,Medium,Male
4622,Cannabis,First Times,,Small Group (2-9),smoked,Medium,Male
4603,Amphetamines,General,,Various,insufflated,Medium,Male
4532,Cannabis,"Difficult Experiences,Depression",,Not Applicable,smoked,Medium,Female
4495,MDMA,"General,Glowing Experiences",,Rave / Dance Event,oral,Medium,Male
4484,Mushrooms,First Times,,Alone,oral,Medium,Male
4563,Nutmeg,General,,Small Group (2-9),oral,Medium,Male
4471,Mushrooms,General,,Various,oral,Medium,Male
4466,LSD,"General,First Times",,Small Group (2-9),oral,Medium,Male
3965,"Ketamine,MDMA","First Times,Glowing Experiences",,Club / Bar,"oral,insufflated",Medium,Male
3924,Cocaine,Retrospective / Summary,,Hospital,insufflated,Medium,Male
3886,"LSD,MDMA","General,Combinations,Glowing Experiences,Mystical Experiences,Nature / Outdoors",,Small Group (2-9),oral,Medium,Male
3875,MDMA,General,,Rave / Dance Event,oral,Medium,Male
3856,LSA,"General,Preparation / Recipes",,Small Group (2-9),oral,Medium,Male
4065,"LSD,MDMA",Glowing Experiences,,Small Group (2-9),"oral,smoked",Medium,Male
3828,DXM,General,,Small Group (2-9),oral,Medium,Male
3928,LSD,First Times,,Small Group (2-9),oral,Medium,Male
3891,DMAE,"Retrospective / Summary,Health Benefits,Depression",,Various,,Medium,Male
3822,"Betel Nut,LSD,Salvia divinorum",Combinations,,Small Group (2-9),"oral,smoked,insufflated",Medium,Male
3805,"Alcohol,Cannabis","Difficult Experiences,Overdose",,Various,"oral,smoked",Medium,Female
3781,Mushrooms,General,,Various,oral,Medium,Male
3774,LSD,First Times,,Various,"oral,smoked",Medium,Male
11254,2C-T-2,First Times,,Small Group (2-9),oral,Medium,Female
4005,Mushrooms,General,,Small Group (2-9),oral,Medium,Male
4096,2C-T-7,Health Problems,,Alone,insufflated,Medium,Male
3762,"2C-T-7,Salvia divinorum",Retrospective / Summary,,Various,,Medium,Male
4047,Nitrous Oxide,"First Times,Glowing Experiences",,Alone,inhaled,Medium,Male
3729,GHB,Retrospective / Summary,,Not Applicable,oral,Medium,Male
3701,Psilocybin,"General,First Times,Nature / Outdoors",,Small Group (2-9),oral,Medium,Male
3696,"DXM,MDMA","Difficult Experiences,What Was in That?",,Club / Bar,oral,Medium,Female
4110,"Alcohol,Ginseng","General,Preparation / Recipes",,Various,oral,Medium,Female
4233,Amanitas,"General,Preparation / Recipes",,Small Group (2-9),oral,Medium,Male
4197,"Cannabis,Damiana","Combinations,Sex Discussion",,Small Group (2-9),smoked,Medium,Male
4192,"Hydergine,Piracetam",General,,Alone,oral,Medium,Male
3637,H.B. Woodrose,"First Times,Preparation / Recipes",,Small Group (2-9),oral,Medium,Male
3632,Salvia divinorum,"General,Guides / Sitters",,Small Group (2-9),smoked,Medium,Male
3623,"Cocaine,MDMA",Combinations,,Festival / Lg. Crowd,"oral,insufflated",Medium,Male
3367,GHB,"Retrospective / Summary,Health Problems,Addiction & Habituation,Depression,Post Trip Problems",,Alone,oral,Medium,Male
3836,Salvia divinorum,General,,Alone,smoked,Medium,Male
3532,H.B. Woodrose,"General,Preparation / Recipes",,Small Group (2-9),oral,Medium,Male
3476,Inhalants,"General,Depression,Post Trip Problems",,Alone,inhaled,Medium,Male
4269,"Cannabis,LSD",Glowing Experiences,,Small Group (2-9),"oral,smoked",Medium,Female
4322,"Ketamine,MDMA","First Times,Combinations",,Small Group (2-9),"oral,insufflated",Medium,Male
4318,Methamphetamine,First Times,,Small Group (2-9),insufflated,Medium,Not-Specified
3343,Methamphetamine,"Retrospective / Summary,Addiction & Habituation",,Various,insufflated,Medium,Female
4344,GHB,"First Times,Health Problems",,Small Group (2-9),oral,Medium,Male
3310,"Chlorpheniramine Maleate,DXM","First Times,Difficult Experiences",,Large Group (10+),oral,Medium,Female
4373,Salvia divinorum,General,,Alone,smoked,Medium,Male
3280,"Cocaine,Methamphetamine","General,Retrospective / Summary,Addiction & Habituation",,Various,,Medium,Male
3277,Salvia divinorum,First Times,,Small Group (2-9),smoked,Medium,Male
3246,LSD,First Times,,Small Group (2-9),oral,Medium,Male
3169,"Cannabis,DXM",Combinations,,Small Group (2-9),"oral,smoked",Medium,Male
3264,Methamphetamine,"General,Addiction & Habituation",,Alone,smoked,Medium,Male
3167,Mushrooms,Retrospective / Summary,,Alone,oral,Medium,Male
3158,DXM,Retrospective / Summary,,Not Applicable,,Medium,Male
3148,Ketamine,Retrospective / Summary,,Various,insufflated,Medium,Male
3123,DXM,Retrospective / Summary,,Not Applicable,,Medium,Female
3100,DXM,"General,Combinations",,Alone,oral,Medium,Male
3098,DXM,General,,Small Group (2-9),oral,Medium,Male
3415,Cannabis,Health Problems,,Alone,oral,Medium,Male
4428,"DMT,Mushrooms","Combinations,Difficult Experiences",,Small Group (2-9),"oral,smoked",Medium,Male
4426,LSD,Health Problems,,Club / Bar,oral,Medium,Male
4418,Inhalants,Retrospective / Summary,,Not Applicable,,Medium,Male
4459,"LSD,Nitrous Oxide",Combinations,,Alone,"oral,inhaled",Medium,Male
4452,LSD,"First Times,Difficult Experiences",,Various,oral,Medium,Male
3132,Mushrooms,"Retrospective / Summary,Second Hand Report,Cultivation / Synthesis",,Not Applicable,,Medium,Not-Specified
3075,DXM,"First Times,Difficult Experiences",,Small Group (2-9),oral,Medium,Male
3024,"MDMA,Methamphetamine","Combinations,Loss of Magic",,Various,oral,Medium,Female
3146,Diphenhydramine,First Times,,Small Group (2-9),oral,Medium,Male
3013,MDMA,"General,First Times",,Large Group (10+),oral,Medium,Male
11334,LSD,"Retrospective / Summary,Glowing Experiences",,Various,,Medium,Male
2997,Salvia divinorum,"General,Entities / Beings",,Small Group (2-9),smoked,Medium,Not-Specified
2991,Salvia divinorum,General,,Various,smoked,Medium,Male
2981,DXM,"General,First Times",,Hospital,oral,Medium,Male
2736,Salvia divinorum,"General,Retrospective / Summary,Guides / Sitters",,Small Group (2-9),smoked,Medium,Male
2856,Salvia divinorum,General,,Alone,smoked,Medium,Male
2847,DXM,"Train Wrecks & Trip Disasters,Post Trip Problems",,Small Group (2-9),oral,Medium,Male
11200,Salvia divinorum,General,,Small Group (2-9),,Medium,Male
5241,"5-MeO-DiPT,DXM","Combinations,Difficult Experiences",,Various,oral,Medium,Male
2708,DXM,First Times,,Small Group (2-9),oral,Medium,Not-Specified
11078,Kava,General,,Alone,oral,Medium,Male
3016,DXM,"General,Glowing Experiences",,Small Group (2-9),oral,Medium,Male
3355,"5-MeO-DiPT,MDMA",Combinations,,Club / Bar,oral,Medium,Male
2885,LSD,"General,Glowing Experiences",,Rave / Dance Event,oral,Medium,Male
2738,Morning Glory,General,,Various,oral,Medium,Male
10934,2C-B,"Retrospective / Summary,Health Problems",,Not Applicable,oral,Medium,Female
10923,Piracetam,"General,First Times",,Not Applicable,oral,Medium,Male
2969,Dimenhydrinate,Difficult Experiences,,Various,oral,Medium,Male
2928,Cannabis,General,,Small Group (2-9),smoked,Medium,Male
2844,Nutmeg,"General,Difficult Experiences",,Alone,oral,Medium,Male
10891,LSD,"Difficult Experiences,Post Trip Problems",,Small Group (2-9),oral,Medium,Male
2701,Dimenhydrinate,Bad Trips,,Small Group (2-9),oral,Medium,Female
10838,,General,Drug Testing,Not Applicable,,Medium,Not-Specified
10817,Caffeine,"General,Overdose",,Small Group (2-9),"oral,insufflated",Medium,Male
2721,Ephedrine,Combinations,,Small Group (2-9),"oral,smoked",Medium,Female
10795,Inhalants,"General,First Times,Addiction & Habituation",,Alone,,Medium,Male
9350,Tobacco,Health Problems,,Not Applicable,smoked,Medium,Male
9791,"Heroin,Opiates","Retrospective / Summary,Addiction & Habituation",,Not Applicable,,Medium,Male
6064,"Heroin,Opiates","First Times,Families",,Small Group (2-9),IV,Medium,Male
10402,"Alcohol,Heroin,Opiates","Addiction & Habituation,Families,Second Hand Report",,Not Applicable,,Medium,Female
10694,MDMA,Retrospective / Summary,,Various,,Medium,Male
10695,LSD,General,,Various,,Medium,Male
10525,Salvia divinorum,Retrospective / Summary,,Alone,,Medium,Male
9533,Salvia divinorum,Combinations,,Alone,smoked,Medium,Male
10590,MDMA,First Times,,Festival / Lg. Crowd,oral,Medium,Male
2684,,"General,Retrospective / Summary",Meditation,Alone,,Medium,Male
2661,Dimenhydrinate,"Retrospective / Summary,Poetry",,Not Applicable,,Medium,Female
10553,Ketamine,"First Times,Guides / Sitters",,Small Group (2-9),insufflated,Medium,Male
8428,"Alcohol,Opiates,Pharms - Tramadol,Poppies - Opium",Combinations,,Alone,"oral,smoked",Medium,Male
2666,Cocaine,General,,Small Group (2-9),insufflated,Medium,Female
5140,H.B. Woodrose,General,,Alone,oral,Medium,Male
7815,LSD,"First Times,Difficult Experiences",,Various,oral,Medium,Female
9623,Cannabis,"General,Preparation / Recipes",,Small Group (2-9),smoked,Medium,Male
7831,Mushrooms,General,,Alone,smoked,Medium,Male
5985,LSD,Bad Trips,,Small Group (2-9),oral,Medium,Female
5784,Yohimbe,Health Problems,,Unknown Context,oral,Medium,Not-Specified
5870,"Cannabis,Nitrous Oxide",Combinations,,Small Group (2-9),"smoked,inhaled",Medium,Female
4785,"Opioids,Pharms - Oxycodone",First Times,,Small Group (2-9),insufflated,Medium,Not-Specified
4568,"Hydrocodone,Opioids,Pharms - Oxycodone","Retrospective / Summary,Addiction & Habituation",,Not Applicable,,Medium,Male
10234,"Morphine,Opiates","General,Preparation / Recipes",,Alone,insufflated,Medium,Male
8427,Caffeine,"Health Problems,Overdose",,Alone,oral,Medium,Male
8434,"Pharms - Paroxetine,SSRIs","Retrospective / Summary,Addiction & Habituation",,Various,oral,Medium,Female
9625,Nutmeg,General,,Alone,oral,Medium,Male
9497,Cannabis,"Retrospective / Summary,Health Problems",,Not Applicable,smoked,Medium,Male
2600,Nitrous Oxide,Health Problems,,Not Applicable,,Medium,Male
2846,"Codeine,Nutmeg,Opiates,Pharmaceuticals","First Times,Combinations",,Alone,oral,Medium,Male
