,,,,
,,,,
,Organic Brain Syndrome,Brigid,Caffeine,Jul 16 2000
,A Word Of Advise,A.M,Cacti (unknown var.),Jul 16 2000
,Be True With the Toad,Mr Mojo Risin',Toad Venom (B. alvarius),Jul 16 2000
,Strange but Nice,M. Thompson,Brugmansia suaveolens,Jul 16 2000
,The Angel's Trumpets Sound The End,kid_oblivion,Brugmansia,Jul 16 2000
,The Learning Curve,Beanz,Amphetamine (Adderall),Jul 16 2000
,1st Time Drunk,Doomah,Alcohol (Whiskey),Jul 16 2000
,Valerian for Period Pain,Anna,Valerian,Jul 16 2000
,A Fun but Short-Lived Ride,Daikon Dan,Betel Nut,Jul 16 2000
,LSD Huasca Experiment,Murple,LSD & P. harmala (Syrian Rue),Jul 15 2000
,Two Takes On First ShroomHuasca Trip,Murple,Mushrooms & P. harmala (Syrian Rue),Jul 15 2000
,My Life with Rohypnol,Socks,Rohypnol,Jul 15 2000
,Personal Stories,Anonymous,Calamus,Jul 15 2000
,Mild Feverish State,G. Braun,Calamus,Jul 15 2000
,"Vomit, Vomit, Vomit",J. Richardson,Calamus,Jul 15 2000
,Dance with the Green Goddesss,JABBO,Absinthe (homemade),Jul 15 2000
,My Opinions on Absinthe,Pryncess XanaX,Absinthe,Jul 15 2000
,The Lotus Eater Dines Alone,Catfish Rivers,Blue Lotus,Jul 14 2000
,Codeine on an Empty Stomach!,Charlie Brown,Codeine,Jul 14 2000
,True Consciousness,Leadingone,Nitrous Oxide,Jul 14 2000
,A Bad Combination,Murple,5-MeO-DMT & Harmala,Jul 13 2000
,A Total Sensory Experience,Anonymous,Absinthe,Jul 13 2000
,Nirvana or Bliss,Third Eyes,5-MeO-DMT,Jul 13 2000
,Get Beautiful,Becky,5-MeO-DMT,Jul 13 2000
,Eye of the Storm,Nutmeg,5-MeO-DiPT,Jul 13 2000
,An Out-of-this-World Experience,Gravol,5-MeO-AMT,Jul 13 2000
,Better Than Expected,Barium,2C-D,Jul 13 2000
,Everything Is OK,Murple,2C-T-2,Jul 13 2000
,Becoming Home,Murple,2C-T-2,Jul 13 2000
,Pedro and Adam Go Raving,Murple,San Pedro & MDMA,Jul 13 2000
,Easter Cactus Resurrection,Murple,San Pedro,Jul 13 2000
,A Walk in the Park,Murple,DPT,Jul 13 2000
,Beginning To See the Nasty Side,Murple,5-MeO-DiPT,Jul 13 2000
,Alprazolam Log,Murple,Alprazolam,Jul 13 2000
,Telazol Analogue,Murple,Alprazolam & Ketamine,Jul 13 2000
,Long Term Methamphetamine Use,Sparky,Methamphetamine,Jul 13 2000
,Well and Truly Dipped,Wet Weasel,4-HO-DiPT HCl,Jul 13 2000
,One Too Many,English Nick,Ecstasy & LSD,Jul 2 2000
,"A Clear, Laser-like Objectivity",Hara Ra,2C-T-2,Jun 30 2000
,No Effects Whatsoever,DSprouse,Calea zacatechichi,Jun 30 2000
,Save Your Money,Pantless,Yohimbe,Jun 30 2000
,Sped Up Like Hell,Syris,Yohimbe,Jun 30 2000
,Ephedrine Horror,Jeffrey Kirk,Ephedrine & Alcohol,Jun 30 2000
,A Mellow Mind,Dave Bel-Aire,H.B. Woodrose Seeds,Jun 30 2000
,Acknowledgement of Beauty,Binnie Pasquier,Nitrous Oxide,Jun 29 2000
,"Nitrous Binge, Addiction & Physical Problems",Puck,Nitrous Oxide,Jun 29 2000
,Twilight Dreams,PC,Melatonin & Valerian,Jun 29 2000
,The 20 Hour Nightmare,Bee Gee,Salvia divinorum & Amanita muscaria,Jun 29 2000
,Liquid Dog Shit,Brokenstoner,Absinthe (homemade),Jun 29 2000
,What? This spice does that much?,A.J.,Nutmeg,Jun 29 2000
,I never thought it would happen to me,Alaura,cocaine,Jun 29 2000
,Strong Medicine,Neighborhood Threat,GHB,Jun 29 2000
,The Duster Driver,Nick,Inhalants: Duster,Jun 29 2000
,Walking really close to the edge,Anon from London,Cocaine,Jun 29 2000
,Jimson Weed isn't all that bad...,Whoknows,Datura,Jun 29 2000
,Sacramento Interdiction,Flink,Police Search of Bus,Jun 29 2000
,First Encounters of the Strangest Kynd,Stuttering Poet,Salvia divinorum (5x extract),Jun 29 2000
,The Big Day Out,Earth Child,Ecstasy,Jun 29 2000
,Shroom Growing Journal,Dojah,Mushrooms,Jun 29 2000
,Mind's Eye Implosion,Brokenstoner,DXM,Jun 29 2000
,Magic Mushroom Cultivation Project (PF Tek),Anonymous,Mushrooms,Jun 29 2000
,Shroom Growing Successes,Scott E.,Mushrooms,Jun 29 2000
,Shroom Grower's Survey,Tony Galuhn,Mushrooms,Jun 29 2000
,The Road to Hell and Back,Scala,5-MeO-DMT,Jun 27 2000
,Realize You're Not Prepared,Matt,5-MeO-DMT,Jun 27 2000
,Instinctual Resonance,Phoenix Kong,5-MeO-DMT,Jun 27 2000
,Fun with 5-MeO-DMT,Skylla,5-MeO-DMT & Syrian Rue,Jun 27 2000
,The Folding Universe,Cope Head,5-MeO-DMT,Jun 27 2000
,A Conversation with a Spirit,The Other Side,5-MeO-DMT,Jun 27 2000
,More than Just a Recreational Substance,Murple,5-MeO-DiPT,Jun 27 2000
,The Last Time I'll Bother,Flotsam,5-MeO-DiPT,Jun 27 2000
,"Foxey Yes, Lovely No",Mem,5-MeO-DiPT,Jun 27 2000
,Another Foxy to Go,Toad,5-MeO-DiPT,Jun 27 2000
,Shagadelic,Cope Head,5-MeO-DiPT,Jun 27 2000
,Snorted Foxy,Windor,5-MeO-DiPT,Jun 27 2000
,Methoxy May,Toad,5-MeO-DiPT,Jun 27 2000
,Too Smart,Ikoman,5-MeO-DiPT & GHB,Jun 27 2000
,Naming Foxy Methoxy,Toad,5-MeO-DiPT,Jun 27 2000
,Focus and You're There,Starlite,5-MeO-DiPT,Jun 27 2000
,Fox Base Alpha,Murple,5-MeO-DiPT,Jun 27 2000
,Erotic and Physically Euphoric,A & G,5-MeO-DiPT,Jun 27 2000
,A Crescendo of Intense Sensations,Old Gaffer Gamgee,5-MeO-DiPT,Jun 27 2000
,Report Summaries from Primer,Various,4-Acetoxy-DiPT,Jun 27 2000
,Stimulation and Warmth,Trey,4-Acetoxy-DiPT,Jun 27 2000
,The Push Needed to Change,Charlotte,Mescaline,Jun 27 2000
,Physical and Introspective,Splash,4-Acetoxy-DiPT,Jun 27 2000
,Redosing the Warm Body Buzz,Shams,4-Acetoxy-DiPT,Jun 27 2000
,Daring to be Stupid,Flotsam,"DOB, 2C-T-7 & 2C-B",Jun 27 2000
,Disconnect,Jetsam,2C-T-7 & 2C-B,Jun 27 2000
,Everything was Moving,40FishSticks,2C-T-7,Jun 27 2000
,Dosage Variability,Don Pedro,2C-T-7,Jun 27 2000
,Digging a Little Deeper,77K,2C-T-7,Jun 27 2000
,"Just Me, 2C and I",Mao,"2C-T-7, 1,4-Butanediol & Nitrous Oxide",Jun 27 2000
,Exploring the Dark,Psyconaut,2C-T-7,Jun 27 2000
,Visual and Joyful,Scotto,2C-T-7,Jun 27 2000
,Reports from the Dutch Smartshoppers,Horus II,2C-T-2,Jun 27 2000
,Unremarkable with Body Load,Scotto,2C-T-2,Jun 27 2000
,Ruthless Clarity of Communication,Andrea,2C-T-2,Jun 27 2000
,Dramatic Effects,Anonymous,2C-B,Jun 27 2000
,The Secret,Divine Rascal,2C-B,Jun 27 2000
,A User's Manual,Amason,2C-B,Jun 27 2000
,Realizations and Life-Changing Decisions,Anonymous,2C-B,Jun 27 2000
,The Ugly Effect,Zara,2C-B,Jun 27 2000
,2C-B Insights,Ord,2C-B,Jun 27 2000
,A Rave on Halloween,Cope Head,2C-B,Jun 27 2000
,Honest and Useful Self-Analysis,J.,2C-B,Jun 27 2000
,Free Falling into a Psychedelic World,M.,2C-B,Jun 26 2000
,Wormwood is a Flea Repellant,Moron,Wormwood Oil,Jun 26 2000
,A Collection of Valerian Reports,Various,Valerian,Jun 26 2000
,Valerian For Panic Attacks,Jeanette P.,Valerian,Jun 26 2000
,Trying Valerian as Anti-Anxiety Treatment,Coward,Valerian,Jun 26 2000
,Toad Is the Mystery,Bob,Toad Venom,Jun 26 2000
,Struggling Not to Panic,Tim,Toad Venom,Jun 26 2000
,Ayahuasca Lite,el Lelande NiMH,5-MeO-DMT & Syrian Rue,Jun 26 2000
,DMT Deluxe,Jair D.,5-MeO-DMT & Syrian Rue,Jun 26 2000
,The World of Spirits,Jani Heinonen,P. harmala (Syrian Rue),Jun 26 2000
,A Collection of Salvia Reports,Various,Salvia divinorum,Jun 26 2000
,Understanding Where We Are,Phantom Groover,Salvia divinorum,Jun 26 2000
,All I Knew Was Wrong,Trebor Onamor,Salvia divinorum (6x extract),Jun 26 2000
,Plant / Human Interaction,Jack Straw,Salvia divinorum,Jun 26 2000
,A Million Points of View,RandomStu,Salvia divinorum,Jun 26 2000
,Four Experiences with Salvia,Cope Head,Salvia divinorum,Jun 26 2000
,Mystified at Being Human,Gyute,Salvia divinorum (extract),Jun 26 2000
,Disney Themed Trip,Pup,Salvia divinorum (5x extract),Jun 26 2000
,Beginner's Notes,Sync,Salvia divinorum (10x extract),Jun 26 2000
,California Dreaming,Mosquito,Salvia divinorum,Jun 26 2000
,Clarity for Too Long,Toad,4-methylaminorex,Jun 26 2000
,Euphoric & Efficient,Anonymous,4-methylaminorex,Jun 26 2000
,Urine Additive Success,Deducer,AZ Urine Additive,Jun 26 2000
,Into The Matrix,Octo,Salvia divinorum (5x extract),Jun 26 2000
,Ping - Feedback Loop,Anonymous,Salvia divinorum & Moclobemide,Jun 26 2000
,Poppy Seed Disaster,John Gibson,Poppy Seeds & Urine Tests,Jun 26 2000
,Salvia Sentients,Anonymous,Salvia divinorum,Jun 26 2000
,A Little Buzz,Anonymous,Salvia divinorum,Jun 26 2000
,A Bad Trip for Eight Years,Job,Endogenous Substances,Jun 26 2000
,Tunnels,Raven,Salvia divinorum,Jun 26 2000
,Use a Sitter!,Andy Weisner,Salvia divinorum,Jun 26 2000
,Visiting Other Dimensions,Anonymous,Salvia divinorum,Jun 26 2000
,A Total Mind/Body Trip,Elfstone,Salvia divinorum (extract),Jun 26 2000
,A Bad Experience with a Household Spice,Anonymous,Nutmeg (smoked),Jun 26 2000
,My Kingdom for a Tranquilizer,Jim I. Walker,Nutmeg,Jun 26 2000
,Heavy Nausea,Kdorne,Nutmeg,Jun 26 2000
,Nothing Happened,Steve,Nutmeg,Jun 26 2000
,Something Looming Beneath,Skeletor,Nutmeg,Jun 26 2000
,Not Just for Egg Nog,Dan,Nutmeg,Jun 26 2000
,Nothing Too Amazing,Ant,Nutmeg,Jun 26 2000
,A Positive Experience,Anonymous,Nutmeg,Jun 26 2000
,Too Intense for Comfort,Anonymous,Nutmeg,Jun 26 2000
,Bad Trip on Whippets,Kracher,Nitrous Oxide,Jun 26 2000
,Losing and Finding Myself at the Dentists,Marc,Nitrous Oxide,Jun 26 2000
,Nitrous Oxide - Western Prana,Gaseous Vertebrate,Nitrous Oxide,Jun 26 2000
,HippyCracks in the Fabric of Time,The Management,Nitrous Oxide,Jun 26 2000
,The Magical Rock Pool,Jimmy Slickshoes,Nitrous Oxide,Jun 26 2000
,Fast Times at Nitrous High,Willy,Nitrous Oxide,Jun 26 2000
,Journey Inside My Mind,Bol-T,Nitrous Oxide,Jun 26 2000
,Unable to Cope with Consensus Reality,Anonymous,Mushrooms & P. harmala (Syrian Rue),Jun 26 2000
,Mushroom Entheogenesis,Cope Head,Mushrooms & P. harmala (Syrian Rue),Jun 26 2000
,Smeared Across Infinity,Occupant,Mushrooms & Nitrous Oxide,Jun 26 2000
,Passing the Inspection Process,Trey,"Mushrooms, 2C-B & Salvia divinorum",Jun 26 2000
,An Immediate Lift,Alter-Ego,Mushrooms & Betel Nut,Jun 25 2000
,Totally Wasted,Sarah Miller,Nutmeg,Jun 25 2000
,Hell on Earth,Gringo Vesspiucci,Mushrooms & Lithium,Jun 25 2000
,Go Ask Alice,Now I Know Better,Mushrooms,Jun 25 2000
,Bad Experience on Shrooms,Dale,Mushrooms,Jun 25 2000
,My Mushroom Hell,Columbus,Mushrooms,Jun 25 2000
,The Trip to Hell,Druggie,Mushrooms,Jun 24 2000
,"Bonding, Insight, and True Introspection",Willy,Mushrooms,Jun 24 2000
,It Was So Beautiful It Was Scary,Pablo,Mushrooms,Jun 24 2000
,Playing the Game of Me,Co-Occupant,Mushrooms,Jun 24 2000
,Universal Reality,The Management,Mushrooms,Jun 24 2000
,A Mixed Reaction,Indo Smoke,Mushrooms,Jun 24 2000
,Four Mushroom Reports,Nipo,Mushrooms,Jun 24 2000
,First Solo Voyage,Occupant,Mushrooms,Jun 24 2000
,Solo Shroom Trip Log,M.M.,Mushrooms,Jun 24 2000
,The Combined Mind,Nick,Mushrooms,Jun 24 2000
,The God Zone,Bacchus,Mushrooms,Jun 24 2000
,Primordial Fire,Nipo,Mushrooms,Jun 24 2000
,Try A Lower Dose,Eric,Morning Glory Seeds,Jun 24 2000
,I Got the Fear,Inferential Kid,Morning Glory Seeds,Jun 24 2000
,Entombed in a Bathroom,Chachee,Morning Glory Seeds,Jun 24 2000
,Single Most Unpleasant Experience of My Life,Bob,Morning Glory Seeds,Jun 24 2000
,The Most Beautiful Blue Flowers I've Found,Nathan Bowen,Morning Glory Seeds,Jun 24 2000
,I tried a Morning Glory Extraction,Tom Biggs,Morning Glory Seeds,Jun 24 2000
,A Morning Glory Travel Log,Deadhead24,Morning Glory Seeds,Jun 24 2000
,Morning Glory Resultation,Dolly Llama,Morning Glory Seeds,Jun 24 2000
,At Least I Didn't Throw Up,Zymurgy X Kudzu,Morning Glory Seeds,Jun 24 2000
,Gloire du Matin (Blue Ciel),Istvan,Morning Glory Seeds,Jun 24 2000
,No Real Effect,Various,Morning Glory Seeds,Jun 24 2000
,Acid is Only $2 a Hit,M. Chase,Morning Glory Seeds,Jun 24 2000
,"Ah, The Glory",Tom Biggs,Morning Glory Seeds,Jun 24 2000
,In and Out of Reality,Hawilli,Morning Glory Seeds,Jun 24 2000
,Open a Hot Door Carefully,MindScan,DXM,Jun 23 2000
,Beyond Our Grasp,Bill,LSD,Jun 23 2000
,"Ah Yes, Now I Remember",Petrus,Ecstasy,Jun 23 2000
,My Night on Morning Glory Seeds,Aqualung,Morning Glory Seeds,Jun 23 2000
,Never Fast Enough,Jane Dose,Methamphetamine,Jun 23 2000
,Jacked: Thirty Hours and Beyond,Cynric,Methamphetamine,Jun 23 2000
,Magically Subtle,Scotto,Mescaline,Jun 23 2000
,Sailing Into Home Base,Scotto,2C-B & MDMA,Jun 23 2000
,Flowing through Ages of Blissful Beauty,Mitra,Salvia divinorum & MDMA,Jun 23 2000
,The Hippyflip: A Marvelous Combination,Puck,MDMA & Mushrooms,Jun 23 2000
,CandyFlipping Thoughts,Flotsam,MDMA & LSD,Jun 23 2000
,Careful With Ecstasy,Dave,MDA? (Sold as Ecstasy),Jun 23 2000
,Caffeine Fatal,Anonymous,Caffeine,Jun 22 2000
,Everything was OK,Fate Choward,Ecstasy,Jun 22 2000
,"We're All OK, and That's Just Fine",Sylph,MDMA,Jun 22 2000
,My Deepest Thoughts Rescued by Ecstacy,Nick,MDMA,Jun 22 2000
,"Damn, I Can See Everything",MaryJane Silver,Ecstasy,Jun 22 2000
,I Was Finally Home,BabyGirl1619,Ecstasy,Jun 22 2000
,In Love With Them All,Jon Taylor,Ecstasy,Jun 22 2000
,100% Love,Oldmanweed,Ecstasy,Jun 22 2000
,High Doses,Licht,Ecstasy,Jun 22 2000
,Bad MDMA Trip,Nut Cracker,Ecstasy,Jun 22 2000
,Unpleasantness,Purple People Eater,Ecstasy,Jun 22 2000
,LSD vs MDMA,Cosmic Baby,MDMA,Jun 22 2000
,The Good and The Bad,Trina,Ecstasy,Jun 22 2000
,Time Travellers from Lost Atlantis,Gaseous Vertebrate,Ecstasy,Jun 22 2000
,My First Time...Again and Again and Again,Anonymous,Ecstasy,Jun 22 2000
,My Face Hurts from Smiling So Much,Texas Ranger,Ecstasy,Jun 22 2000
,An Altogether Unpleasant Experience,Dr. Memory,Ecstasy,Jun 22 2000
,An Acolyte's Assertions,Derek Sagan,Ecstasy,Jun 22 2000
,Jawbreakers Really Do,Bonzia,Ecstasy,Jun 22 2000
,Out of Control,Jennifer Blue,Ecstasy,Jun 22 2000
,In Love Again!,Krazy,Ecstasy,Jun 22 2000
,One Is Enough,W.C.,Ecstasy,Jun 22 2000
,The Plane of Infinity,Lawn Boy,Cannabis,Jun 22 2000
,The First Time: Psychogical Aspects,Thor,Mushrooms,Jun 22 2000
,Clear and Centered,Bug,MDE,Jun 21 2000
,First Time MDA,Anonymous,MDA,Jun 21 2000
,"Stick to Legit, Illegal Drugs",Dandelion,Mandrake,Jun 21 2000
,Extreme Disorientation,Anonymous,MDMA & LSD,Jun 21 2000
,My Brain is Clouded,Sara Pratt,MDMA & LSD,Jun 21 2000
,I Think I'm Going to Die,Anonymous,LSD,Jun 21 2000
,Blue Sunshine Blotter,M.R. Braden,LSD,Jun 21 2000
,I Freaked Out on Acid,Naked in NY,LSD,Jun 21 2000
,Paranoia,Anonymous,LSD,Jun 21 2000
,For a Short Time I was There,Sean Le Blanc,LSD,Jun 21 2000
,GHB overdose,Sweetheart,GHB,Jun 21 2000
,A Horrific Trip,Psycho-Dale,LSD,Jun 21 2000
,Visions of Blood and Warriors,Michael,LSD,Jun 21 2000
,Why I'm Never Touching LSD,Anonymous,LSD,Jun 21 2000
,Horror Dancing In Memory,Aaron Thompson,LSD,Jun 21 2000
,Am I Going To Die?,siren,LSD,Jun 21 2000
,I Have Not Been the Same Since,Chris,LSD,Jun 21 2000
,My First Freak Out,Cope Head,LSD,Jun 21 2000
,"1 Blotter, 2 Nutters and a Telephone Call",Anonymous,LSD,Jun 20 2000
,Pestered by Police,Jake,LSD,Jun 20 2000
,An Impulsive Trip,P.S.P.,LSD,Jun 20 2000
,"Sunsets, Skydiving and LSD",Slazbo,LSD,Jun 20 2000
,Trip from Hell,Anonymous,LSD,Jun 20 2000
,Rite of Passage,John Q Public,LSD,Jun 20 2000
,The Earth Below,Anonymous,LSD,Jun 20 2000
,A Sudden Respect for the Complexity of Things,Anonymous,LSD,Jun 20 2000
,A Dramatic Change of Perception,Anonymous,LSD,Jun 20 2000
,A Plateau of Sparkling Clarity,Roc Shaman,LSD,Jun 20 2000
,Brain Wrapped Around the Universe,G 96,LSD,Jun 20 2000
,The Hurried Treadmill Stopped,Big J,LSD,Jun 20 2000
,Fundamental Sensations,Anonymous,LSD,Jun 20 2000
,A Stoned Encounter,Fuzzy Cupid,LSD,Jun 20 2000
,Tripping on a Cruise Ship,Joel,LSD,Jun 20 2000
,Thoughts on LSD,James,LSD,Jun 20 2000
,The Game,Chronotron,LSD,Jun 20 2000
,A Myriad of Alter Egos,Anonymous,LSD,Jun 20 2000
,Enveloped By All Of Nature,A,LSD,Jun 20 2000
,Breathtaking,Sickboy,MDMA & Ketamine,Jun 20 2000
,Verbal Telepathy,Ax,Ketamine & MDMA,Jun 20 2000
,Ketamine is Fun,hagbar celine,Ketamine,Jun 20 2000
,Killer Trip,Peter McDermott,Ketamine,Jun 20 2000
,A Trend of Bad Trips,Abe Cubbage,Ketamine,Jun 20 2000
,Obtaining Ketamine,abarnett,Ketamine,Jun 20 2000
,Effects on Blind Spot,John E. Darrow,DXM?  (Sold as Ecstasy),Jun 20 2000
,Ketamine as Anaesthetic,David Parker,Ketamine,Jun 20 2000
,The Fundamental Workings of My Mind,Anonymous,Ketamine,Jun 19 2000
,Different Forms of Ketamine,J.L.,Ketamine,Jun 19 2000
,Deep Inside the Body,Matt Thomas,Ketamine,Jun 19 2000
,Clear With the World,Ybo,Ketamine,Jun 19 2000
,First Impressions,Trey,Ketamine,Jun 19 2000
,Pure Light,John Econopouly,Ketamine,Jun 19 2000
,The Entire World is Our World,U.S. 9,Ketamine,Jun 19 2000
,Kava Preparation,D. McClain-Furmanski,Kava Kava,Jun 19 2000
,"Kava, Nexxus, Diving",Stefan Curl,Kava Kava,Jun 19 2000
,Fun with Kava Kava,Lee Preimesberger,Kava Kava,Jun 19 2000
,Heavy but Serene,Anonymous,Kava Kava (extract),Jun 19 2000
,Cheap and Easy to Get,Bloodbob,Inhalants: Propane (LPG),Jun 19 2000
,I'd Sooner Drink Gasoline,Steve Dillinger,Inhalants: Freon,Jun 19 2000
,Tobacco: Twelve Years with the Golden Leaf,R.M. Preclude,Tobacco,Jun 19 2000
,A Gift of Freedom,Linda Kay Scott,Ibogaine,Jun 19 2000
,A Collection of Experiences,Various,H.B. Woodrose Seeds,Jun 19 2000
,Is the FAQ Bullshit?,Clarence Darrow,Large Hawaiian Woodrose,Jun 19 2000
,Story and Advice,Jake,H.B. Woodrose Seeds,Jun 19 2000
,A Bit Weird and Distorted,Eric,H.B. Woodrose Seeds,Jun 19 2000
,Two Experiences,Tommy the Tourist,H.B. Woodrose Seeds,Jun 19 2000
,HBWS Works for Me!,Charles Horowitz,H.B. Woodrose Seeds,Jun 19 2000
,1st Time Tripping,Terry,H.B. Woodrose Seeds,Jun 19 2000
,Tracers From Hell,BeerMe,H.B. Woodrose Seeds,Jun 19 2000
,Ingestion Tips,Anonymous,H.B. Woodrose Seeds,Jun 19 2000
,Very Mellow,Anonymous,H.B. Woodrose Seeds,Jun 19 2000
,Happy and Harmonious,Eric,H.B. Woodrose Seeds,Jun 19 2000
,Major Tactile Hallucinations,Anonymous,H.B. Woodrose Seeds,Jun 19 2000
,Learning to Respect Ergot Alkaloids,Anonymous,H.B. Woodrose Seeds,Jun 19 2000
,HBW Revisited with Amazing Results,Anonymous,H.B. Woodrose Seeds,Jun 19 2000
,Archetype Imagery of Stillness,Toad,2C-B & GHB,Jun 19 2000
,"1,4-Butanediol Toxicity?",Andro,"1,4-Butanediol",Jun 19 2000
,Effects of Heavy GHB Use,Elfstone,GHB,Jun 19 2000
,GHB Overdoses & Poisonings,Erowid,GHB,Jun 19 2000
,"Can Induce Vomiting, Avoid Salty Crackers",J. Doe,GHB,Jun 19 2000
,Insufficient Purity Causes Side-Effects,Butte Rolactone,GHB & GBL,Jun 19 2000
,Fighting the Effects Off Can be Nasty,Giblet,GHB,Jun 19 2000
,Chest Pain with Long Term Use,BlueMoon,GHB,Jun 19 2000
,GHB Addiction and Withdrawal,BiggMike,GHB,Jun 19 2000
,Withdrawal Symptoms,August,"1,4-Butanediol",Jun 19 2000
,Inconsistent Potency,Drake,GHB,Jun 19 2000
,GBL Withdrawal Symptoms,Dark Wight,GBL,Jun 19 2000
,Precautions for Responsible Use,Insomniac,GHB/GBL/BDO,Jun 19 2000
,Galangal Experiments,Various,Galangal,Jun 19 2000
,Giggly But Aggressive,Chebycheff,Galangal,Jun 19 2000
,"Go On, Relax",M,Galangal,Jun 19 2000
,Crude Galanga Alkaloid,Jeffrey B. Gordon,Galangal,Jun 19 2000
,Vibrant and Energetic,Anonymous,Galangal,Jun 19 2000
,Distinct Lightheadedness,Morgoth,Galangal,Jun 19 2000
,No Psychoactive Effects,Tommy the Tourist,Galangal,Jun 19 2000
,Another Life,Anonymous,DXM & Salvia divinorum,Jun 19 2000
,Smart Drug DXM,Joey,DXM,Jun 19 2000
,Tussin Can be Bad,Anonymous,DXM,Jun 19 2000
,Complete Confusion and Paranoia,Bunny,DXM (sold as Ecstasy),Jun 19 2000
,Warning about Street Ecstasy,Jenn,DXM (sold as Ecstasy),Jun 19 2000
,Continued Spatial And Mental Distortions,Scott Taylor,DXM,Jun 18 2000
,Learning from the First Time,Forrest,Mushrooms,Jun 18 2000
,Giant Peaches with Faces,Doug the Delinquent,Mushrooms,Jun 18 2000
,A True Separation of Mind/Body,Matt Thomas,DXM Freebase,Jun 16 2000
,The Moments that Didn't Happen,Jack Nilch,DXM,Jun 16 2000
,Like a Serious Alcohol Buzz,D.W. Forbes,DXM,Jun 16 2000
,Some Things are Just Wallpaper,Ant,DXM,Jun 16 2000
,Spinning Consciousness,Anonymous,DXM,Jun 16 2000
,I Thought I Was a Flower,Anonymous,DXM,Jun 16 2000
,Dis Ain't No Psychedelic,Anonymous,DXM,Jun 16 2000
,I Was an Ethereal Spirit,Anonymous,DXM,Jun 16 2000
,Dreaming Awake,Benn Burton,DXM,Jun 16 2000
,Robo Fun,Cory Johannsen,DXM,Jun 16 2000
,DXM Psychosis,Anonymous,DXM,Jun 16 2000
,Out of My Head,Jon Riley,DXM,Jun 16 2000
,DXM Contemplations,Ant,DXM,Jun 16 2000
,My First Trip,Anonymous,DXM,Jun 16 2000
,I Saw God,Okey,DXM,Jun 16 2000
,The Ribbon of Life,Anonymous,DXM,Jun 16 2000
,The Path is Not Clearly Signposted,Ant,DXM,Jun 16 2000
,"Are You a Vampire? No, I've Just Met God",P.J.,DXM,Jun 16 2000
,Dipropyl Holy Ghost Spirit,Toad,DPT & Moclobemide,Jun 16 2000
,Now is the Transition to the Dark Time,Amitabha Buddha,DPT,Jun 16 2000
,Week From Hell,anonfrog,MDMA & Zoloft,Jun 16 2000
,Exotic Substance Review,Scotto,DPT,Jun 16 2000
,Holy Smokin' Ghost!!,Trey,DPT,Jun 16 2000
,DPT in the Light,Mickey,DPT,Jun 16 2000
,Circle of Five,Toad,DPT & Ketamine,Jun 16 2000
,The Ego Shredder,Regulus,DPT,Jun 16 2000
,I'd Have to Call It 'Bliss',D.C.D.,DPT,Jun 15 2000
,DPT and Dream Trip,Brahman,DPT,Jun 15 2000
,A Rip Snortin' Rough Ride,Trey,DPT,Jun 15 2000
,Gentle and Not Pushy,Anonymous,DOM,Jun 15 2000
,Mental Clarity,Bob,DOB,Jun 15 2000
,A Day with Bob,Stropha,DOB,Jun 15 2000
,A Guide to a Successful Trip,Kindbudz,Mushrooms,Jun 15 2000
,Losing Reality,Josh Dea,Mushrooms,Jun 15 2000
,Worst Trip of My Life,Butterhead,DXM,Jun 15 2000
,Running Up the Ladder with Bob,Astrofreak,DOB,Jun 15 2000
,Conduits of Lifeforce,Bacchus,DMT & 2C-B,Jun 15 2000
,Nothing Can Prepare You For Utter Devastation,Anonymous,DMT,Jun 15 2000
,I Will Not Have Such a God,Masters & Houston,DMT,Jun 15 2000
,Merging with the Godhead?,Anonymous,DMT,Jun 15 2000
,Unleashing the Serpent Power,Trey,DMT,Jun 15 2000
,Calm and Detached,Electric Sheep,DMT,Jun 15 2000
,Metaphysical Lightning,Cope Head,DMT,Jun 15 2000
,Seeing Energy and Hearing Voices,C.G.,DMT,Jun 15 2000
,Welcome to Elfland,SFos,DMT & LSD,Jun 14 2000
,DMT Water Spirit,D.M. Turner,DMT,Jun 14 2000
,DMT Crusaders,John Patrick,DMT,Jun 14 2000
,Dark Side of the Zoom,Flotsam,"LSD, MDMA & Bupropion",Jun 14 2000
,Endless Period Of Total Craziness,Steven Mathers,DMT,Jun 14 2000
,The Mind Is A Powerful Thing,Atman,DPT,Jun 14 2000
,Headfirst into Insanity,Deus,Dimenhydrinate (Dramamine),Jun 14 2000
,Disappointment,In the Sink,Dimenhydrinate (Dramamine),Jun 14 2000
,An Altogether Unpleasant Experience,Doctor Memory,MDMA,Jun 14 2000
,"Foggy, Dizzy, Vomit",M.,MDA,Jun 14 2000
,'Wow' Doesn't Do it Justice,J. Doe,"Salvia divinorum, Brugmansia & Cannabis",Jun 14 2000
,Basking & Swimming,AA,MDMA,Jun 14 2000
,History of E-Devotion,phot,MDMA,Jun 14 2000
,Complete Retrograde Amnesia,Chris,Datura Leaf,Jun 14 2000
,"Vague, Unreal, and Unpleasant",Buzz,Datura Seeds,Jun 14 2000
,Goddess of Empowerment,Surreal Dreamer,Datura,Jun 14 2000
,The Matches that Wouldn't Stop Moving,Rice Lethur Merason,Datura stramonium,Jun 14 2000
,Heavy Duty Delerium,Kermi,Datura Seeds,Jun 14 2000
,Truly Delusional,Mark Marshall,Datura,Jun 14 2000
